"ID","DifficultyID","EffectIndex","Effect","EffectAmplitude","EffectAttributes","EffectAura","EffectAuraPeriod","EffectBasePoints","EffectBonusCoefficient","EffectChainAmplitude","EffectChainTargets","EffectDieSides","EffectItemType","EffectMechanic","EffectPointsPerResource","EffectPos_facing","EffectRealPointsPerLevel","EffectTriggerSpell","BonusCoefficientFromAP","PvpMultiplier","Coefficient","Variance","ResourceCoefficient","GroupSizeBasePointsCoefficient","EffectBasePointsF","EffectMiscValue_0","EffectMiscValue_1","EffectRadiusIndex_0","EffectRadiusIndex_1","EffectSpellClassMask_0","EffectSpellClassMask_1","EffectSpellClassMask_2","EffectSpellClassMask_3","ImplicitTarget_0","ImplicitTarget_1","SpellID"
"694846","0","0","2","0","0","0","0","48","1","1","0","11","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","17259"
"694863","0","0","6","0","0","108","0","55","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","9","0","0","0","224","0","0","0","1","0","17067"
"694864","0","0","6","0","0","108","0","69","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","9","0","0","0","224","0","0","0","1","0","17068"
"694868","0","0","6","0","0","42","0","19","0.26699998975","1","0","1","0","0","0","0","0","28376","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","18137"
"694875","0","0","6","0","0","107","0","-3001","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","11","0","0","0","8192","0","0","0","1","0","18128"
"694885","0","0","6","0","0","107","0","9","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","6","0","0","0","67624960","256","0","0","1","0","16189"
"694886","0","0","6","0","0","107","0","0","1","1","0","1","1475","0","0","0","0","0","0","1","0","0","0","1","0","7","0","0","0","1475","0","0","0","1","0","16194"
"694887","0","0","6","0","0","42","0","-1","0","1","0","1","0","0","0","0","0","16246","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","16164"
"694894","0","0","6","1","0","53","3000","33","0.10000000149","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","19276"
"694910","0","0","2","0","0","0","0","6","1","1","0","3","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","17253"
"694911","0","0","6","0","0","107","0","49","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","7","0","0","0","64","0","0","0","1","0","17078"
"694915","0","0","6","0","0","108","0","7","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","868","192","0","0","1","0","17957"
"694916","0","1","6","0","0","108","0","7","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","22","0","0","0","100","0","0","0","1","0","17957"
"694921","0","0","64","0","0","0","0","0","0","1","0","0","0","0","0","0","0","29341","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","18867"
"694922","0","1","2","0","0","0","0","114","0.42899999022","1","0","17","0","0","0","0","1.39999997616","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","18867"
"694923","0","0","64","0","0","0","0","0","0","1","0","0","0","0","0","0","0","29341","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","18868"
"694924","0","1","2","0","0","0","0","185","0.42899999022","1","0","25","0","0","0","0","1.79999995232","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","18868"
"694930","0","0","6","0","0","108","0","3","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","868","192","0","0","1","0","17955"
"694931","0","1","6","0","0","108","0","3","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","22","0","0","0","100","0","0","0","1","0","17955"
"694934","0","0","6","0","0","108","0","13","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","9","0","0","0","448","0","0","0","1","0","16181"
"694938","0","0","6","0","0","108","0","20","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","8","0","0","0","262144","0","0","0","1","0","17053"
"694942","0","0","6","0","0","107","0","-401","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","10","0","0","0","2","0","0","0","1","0","17810"
"694953","0","0","6","0","0","79","0","-1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","17215"
"694954","0","1","6","0","0","142","0","4","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","17215"
"694955","0","2","6","0","0","133","0","-1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","17215"
"694956","0","0","6","0","0","79","0","6","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","17216"
"694957","0","1","6","0","0","142","0","-1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","17216"
"694958","0","2","6","0","0","133","0","-1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","17216"
"694959","0","0","6","0","0","79","0","9","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","17217"
"694960","0","1","6","0","0","142","0","2","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","17217"
"694961","0","2","6","0","0","133","0","-6","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","17217"
"694974","0","0","6","0","0","42","0","-1","1","1","0","1","0","0","0","0","0","17800","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","17803"
"694975","0","0","6","0","0","107","0","-6001","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","11","0","0","0","8192","0","0","0","1","0","18129"
"694976","0","0","6","0","0","107","0","0","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","7","0","0","0","901","4288","0","0","1","0","18130"
"694983","0","0","6","0","0","4","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","18095"
"694985","0","0","6","0","0","108","0","6","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","8","0","0","0","262144","0","0","0","1","0","17050"
"695003","0","0","6","0","0","108","0","9","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","8","0","0","0","32768","0","0","0","1","0","18179"
"695005","0","0","6","0","0","108","0","19","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","5","0","0","0","-2142714854","1811","0","0","1","0","18219"
"695015","0","0","6","0","0","4","0","19","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","262144","0","0","0","1","0","18183"
"695019","0","0","24","0","0","0","0","0","1","1","0","1","13701","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","17953"
"695020","0","0","6","0","0","108","0","1","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","868","192","0","0","1","0","17954"
"695021","0","1","6","0","0","108","0","1","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","22","0","0","0","100","0","0","0","1","0","17954"
"695037","0","0","6","0","0","132","0","2","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","17487"
"695038","0","0","6","0","0","132","0","3","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","17488"
"695051","0","0","64","0","0","0","0","0","0","1","0","0","0","0","0","0","0","29341","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","17877"
"695052","0","1","2","0","0","0","0","86","0.42899999022","1","0","13","0","0","0","0","1.20000004768","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","17877"
"695053","0","0","6","0","0","22","0","-396","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","6","0","17391"
"695054","0","1","6","0","0","184","0","-1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","17391"
"695055","0","2","6","0","0","185","0","-1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","17391"
"695065","0","0","6","0","0","107","0","-101","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","10","0","0","0","32","0","0","0","1","0","17069"
"695067","0","0","6","0","0","107","0","-501","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","10","0","0","0","5","0","0","0","1","0","16818"
"695079","0","0","6","0","0","42","0","-1","1","1","0","1","0","0","0","0","0","16922","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","16850"
"695080","0","1","6","0","0","108","0","24","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","9","0","0","0","1","0","0","0","1","0","16850"
"695085","0","0","6","0","0","107","0","-11","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","14","0","0","0","2048","1048640","0","0","1","0","16934"
"695086","0","1","6","0","0","107","0","-2","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","14","0","0","0","4096","1024","0","0","1","0","16934"
"695093","0","0","6","0","0","154","0","4","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","16947"
"695094","0","1","6","0","0","107","0","4","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","8","0","0","0","33554432","0","0","0","1","0","16947"
"695103","0","0","6","0","0","79","0","-1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","18729"
"695113","0","0","6","0","0","42","0","-1","1","1","0","1","0","0","0","0","0","17794","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","17793"
"695120","0","0","6","0","0","107","0","14","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","18","0","0","0","1048576","0","0","0","1","0","17245"
"695128","0","0","6","0","0","108","0","24","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","8","0","0","0","256","0","0","0","1","0","16836"
"695129","0","0","6","0","0","154","0","14","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","16949"
"695130","0","1","6","0","0","107","0","14","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","8","0","0","0","33554432","0","0","0","1","0","16949"
"695135","0","0","6","0","0","137","0","7","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","3","0","0","0","0","0","0","0","1","0","17004"
"695147","0","0","6","0","0","108","0","-4","1","1","0","1","119","0","0","0","0","0","0","1","0","0","0","1","0","14","0","0","0","119","0","0","0","1","0","16845"
"695148","0","0","6","0","0","108","0","39","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","15","0","0","0","7","0","0","0","1","0","16910"
"695149","0","0","6","0","0","33","0","-31","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","18223"
"695155","0","0","6","0","0","154","0","9","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","16948"
"695156","0","1","6","0","0","107","0","9","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","8","0","0","0","33554432","0","0","0","1","0","16948"
"695185","0","0","6","0","0","107","0","-101","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","10","0","0","0","5","0","0","0","1","0","16814"
"695190","0","0","6","0","0","42","0","-1","1","1","0","1","0","0","0","0","0","16870","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","16864"
"695191","0","0","6","0","0","108","0","79","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","15","0","0","0","7","0","0","0","1","0","16912"
"695206","0","0","6","0","0","107","0","-401","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","10","0","0","0","5","0","0","0","1","0","17791"
"695207","0","1","6","0","0","107","0","-1601","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","10","0","0","0","0","128","0","0","1","0","17791"
"695208","0","0","63","0","0","0","0","599","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","13","0","0","0","0","0","22","15","17752"
"695209","0","0","6","0","0","108","0","99","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","15","0","0","0","7","0","0","0","1","0","16913"
"695210","0","0","6","0","0","137","0","15","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","3","0","0","0","0","0","0","0","1","0","17006"
"695211","0","0","6","0","0","4","0","-1","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","17007"
"695212","0","0","36","0","0","0","0","-1","0","1","0","1","0","0","0","0","0","17253","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","5","0","17254"
"695225","0","0","24","0","0","0","0","0","0","1","0","1","13602","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","17727"
"695229","0","0","6","0","0","3","1000","86","0.18999999762","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","17313"
"695230","0","1","6","0","0","33","0","-51","0","1","0","1","0","11","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","17313"
"695239","0","0","6","0","0","108","0","-101","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","10","0","0","0","16777825","32","0","0","1","0","17116"
"695240","0","0","6","0","0","108","0","-9","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","2","0","0","0","24381431","7082550","0","0","1","0","17119"
"695243","0","0","6","0","0","108","0","1","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","224","16","0","0","1","0","17104"
"695244","0","0","6","0","0","4","0","59","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","17059"
"695249","0","0","2","0","0","0","0","15","1","1","0","3","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","17255"
"695250","0","0","6","0","0","4","0","19","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","17056"
"695252","0","0","6","0","0","107","0","-31","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","14","0","0","0","2048","1048640","0","0","1","0","16936"
"695253","0","1","6","0","0","107","0","-4","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","14","0","0","0","4096","1024","0","0","1","0","16936"
"695259","0","0","6","0","0","12","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","18093"
"695260","0","0","6","0","0","107","0","4","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","7","0","0","0","901","4288","0","0","1","0","18134"
"695261","0","0","6","0","0","108","0","34","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","9","0","0","0","485","4288","0","0","1","0","18135"
"695262","0","0","6","0","0","108","0","69","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","9","0","0","0","485","4288","0","0","1","0","18136"
"695270","0","0","2","0","0","0","0","86","0.05000000075","1","0","13","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","14","0","0","0","0","0","22","15","26187"
"695271","0","0","2","0","0","0","0","7","1","1","0","5","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","16828"
"695277","0","0","6","0","0","3","1000","61","0.18999999762","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","17312"
"695278","0","1","6","0","0","33","0","-51","0","1","0","1","0","11","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","17312"
"695283","0","0","6","0","0","132","0","4","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","17489"
"695307","0","0","6","0","0","107","0","44","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","18","0","0","0","1048576","0","0","0","1","0","17248"
"695308","0","0","6","0","0","87","0","19","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","8","0","0","0","0","0","0","0","6","0","17364"
"695309","0","1","64","0","0","0","0","0","0","1","0","0","0","0","0","0","0","32175","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","17364"
"695314","0","0","6","0","0","51","0","1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","16298"
"695315","0","1","6","0","0","561","0","9","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","16298"
"695324","0","0","6","0","0","107","0","29","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","18","0","0","0","1048576","0","0","0","1","0","17247"
